track_popularity,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_occurences,duration_sec,genre_latin,genre_pop,genre_r&b,genre_rap,genre_rock,subgenre_big room,subgenre_classic rock,subgenre_dance pop,subgenre_electro house,subgenre_electropop,subgenre_gangster rap,subgenre_hard rock,subgenre_hip hop,subgenre_hip pop,subgenre_indie poptimism,subgenre_latin hip hop,subgenre_latin pop,subgenre_neo soul,subgenre_new jack swing,subgenre_permanent wave,subgenre_pop edm,subgenre_post-teen pop,subgenre_progressive electro house,subgenre_reggaeton,subgenre_southern hip hop,subgenre_trap,subgenre_tropical,subgenre_urban contemporary,days_since_release
67,0.778,0.681,-7.148,0,0.245,0.247,0.0,0.111,0.142,121.047,1,235.307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2515
67,0.487,0.729,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,1,350.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5142
67,0.707,0.861,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021,1,199.48,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5599
67,0.831,0.818,-7.827,1,0.0825,0.0242,0.000336,0.0892,0.807,95.023,1,212.413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8521
67,0.654,0.547,-6.598,1,0.127,0.25,0.0,0.0961,0.507,173.981,1,207.857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2919
67,0.652,0.862,-2.29,0,0.206,0.161,0.0,0.203,0.727,173.859,2,210.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2423
67,0.525,0.687,-9.029,1,0.0448,0.0108,1.84e-06,0.0885,0.307,141.84,1,206.293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2478
67,0.717,0.862,-4.736,1,0.054,0.00689,0.0,0.321,0.52,130.021,1,224.933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4273
67,0.443,0.727,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,2,253.333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21081
67,0.77,0.632,-4.77,0,0.227,0.0465,0.00937,0.175,0.819,184.073,1,184.733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2345
67,0.572,0.811,-4.874,0,0.066,0.00887,5.65e-06,0.124,0.332,125.946,1,206.667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2359
67,0.447,0.966,-2.966,1,0.089,0.00349,0.000198,0.312,0.533,178.105,1,224.597,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878
67,0.787,0.889,-3.786,1,0.0397,0.00462,0.423,0.0665,0.394,114.091,1,247.36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14123
67,0.448,0.263,-11.98,1,0.0373,0.824,1.91e-06,0.106,0.451,109.889,1,241.371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3171
67,0.402,0.97,-4.538,0,0.0668,1.29e-05,2.62e-06,0.189,0.476,75.106,1,200.147,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4053
67,0.646,0.485,-6.647,1,0.0829,0.501,0.0,0.121,0.408,148.13,1,183.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2499
67,0.481,0.932,-4.592,0,0.083,0.00721,0.0,0.337,0.543,149.992,1,271.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4662
67,0.789,0.524,-7.942,0,0.273,0.212,0.0,0.221,0.343,138.064,1,147.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2793
67,0.89,0.74,-6.367,1,0.0681,0.271,1.06e-05,0.118,0.0683,122.023,1,175.441,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2781
67,0.678,0.631,-8.624,1,0.0301,0.355,0.000268,0.376,0.463,102.378,1,261.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17770
67,0.64,0.922,-6.283,0,0.0385,0.00369,0.055,0.332,0.716,125.105,1,234.227,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10479
67,0.605,0.704,-6.564,1,0.0476,0.241,0.0,0.137,0.4,80.925,1,220.413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7031
67,0.753,0.538,-10.704,1,0.31,0.2,2.89e-05,0.153,0.607,84.034,1,172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2415
67,0.723,0.844,-6.39,0,0.0402,0.646,0.0,0.0744,0.967,172.095,1,150.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2409
67,0.504,0.754,-5.182,1,0.0424,0.139,0.0,0.126,0.583,82.009,1,160.538,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387
67,0.813,0.983,-5.515,1,0.153,0.00177,0.546,0.502,0.77,125.007,1,238.08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3227
67,0.636,0.433,-8.346,1,0.0614,0.536,0.0,0.123,0.234,75.02,1,217.293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2891
67,0.578,0.588,-4.92,0,0.255,0.415,0.0,0.114,0.3,79.174,1,215.671,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2724
67,0.744,0.334,-11.314,1,0.0757,0.327,0.0,0.116,0.27,119.976,1,319.973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4084
67,0.781,0.742,-4.978,1,0.0296,0.0649,0.0,0.293,0.91,109.915,1,197.147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2877
67,0.401,0.901,-5.011,0,0.041,0.0704,0.0,0.538,0.839,134.799,1,193.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14492
67,0.772,0.765,-4.576,0,0.066,0.0961,0.0,0.107,0.392,143.979,2,280.646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2347
67,0.616,0.892,-4.688,0,0.0462,0.00214,0.000186,0.227,0.235,129.991,1,203.769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2814
67,0.849,0.483,-7.114,0,0.291,0.443,0.000141,0.0786,0.282,101.015,1,165.618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2730
67,0.625,0.85,-3.904,1,0.0495,0.346,0.000233,0.174,0.633,94.661,1,241.667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9937
67,0.662,0.896,-5.311,0,0.251,0.318,0.0,0.186,0.79,90.622,1,305.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7255
67,0.794,0.745,-11.367,0,0.037,0.271,0.00041,0.143,0.706,124.249,1,225.882,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12539
67,0.857,0.541,-7.272,0,0.283,0.419,1.36e-06,0.108,0.565,101.913,1,173.934,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401
67,0.914,0.619,-8.323,0,0.146,0.241,0.0017,0.105,0.166,100.995,1,182.97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2348
67,0.217,0.92,-4.479,1,0.0628,2.86e-05,0.0,0.102,0.376,167.169,1,246.04,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8424
67,0.663,0.658,-10.001,1,0.0345,0.295,0.867,0.102,0.0532,117.986,1,390.639,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346
67,0.706,0.524,-8.804,1,0.026,0.127,0.00129,0.109,0.296,111.991,2,183.183,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401
67,0.505,0.964,-3.673,1,0.0718,9.97e-05,2.85e-06,0.113,0.571,138.021,1,229.773,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3479
67,0.788,0.873,-2.322,1,0.117,0.00607,0.00052,0.0908,0.703,91.981,2,193.613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3972
67,0.604,0.755,-10.761,1,0.0337,0.000295,0.812,0.0625,0.388,137.064,1,243.267,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10886
67,0.827,0.738,-6.403,0,0.207,0.0978,0.0,0.0257,0.718,137.956,1,186.427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2416
67,0.611,0.883,-11.225,1,0.0539,0.0846,1.2e-06,0.192,0.604,117.928,1,246.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13857
67,0.564,0.645,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.302,2,170.173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18383
67,0.511,0.747,-5.904,1,0.124,0.0393,6.63e-06,0.028,0.564,109.022,1,229.285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2415
67,0.608,0.614,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,2,208.133,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4893
67,0.391,0.815,-6.197,1,0.0518,0.0177,0.00226,0.276,0.647,84.383,1,299.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15522
67,0.789,0.758,-4.957,0,0.114,0.0665,0.0,0.0711,0.147,126.0,1,161.453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730
67,0.472,0.181,-11.417,1,0.0406,0.896,1.02e-06,0.11,0.198,116.155,1,208.573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3075
67,0.672,0.896,-5.278,1,0.0657,0.122,0.00418,0.0608,0.483,123.941,1,168.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2331
67,0.646,0.851,-4.22,0,0.0662,0.00618,0.0,0.629,0.333,129.918,1,208.396,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2486
67,0.451,0.815,-5.55,0,0.0368,6.06e-05,0.0,0.27,0.618,147.974,1,194.227,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8053
67,0.528,0.523,-4.82,1,0.0523,0.833,1.53e-06,0.103,0.692,93.06,1,185.979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2869
67,0.365,0.924,-7.066,1,0.0488,0.0144,0.000254,0.423,0.632,135.811,1,296.467,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16922
67,0.365,0.273,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285,1,248.965,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3101
67,0.586,0.727,-4.799,1,0.039,0.00247,0.0107,0.152,0.496,124.99,1,233.347,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4868
67,0.802,0.607,-11.028,0,0.289,0.205,0.000748,0.246,0.274,96.916,2,261.881,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2947
67,0.897,0.513,-9.653,1,0.389,0.521,0.000583,0.072,0.798,130.077,1,140.856,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2462
67,0.74,0.415,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029,1,180.161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2506
67,0.685,0.442,-10.256,0,0.0521,0.703,0.0,0.117,0.204,113.413,1,215.946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2388
67,0.459,0.83,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.826,1,316.733,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9982
67,0.665,0.787,-6.026,0,0.099,0.011,0.000428,0.539,0.252,124.989,2,170.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737
67,0.825,0.669,-3.806,1,0.0348,0.419,8.58e-06,0.205,0.796,135.044,1,189.357,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2304
67,0.874,0.69,-6.373,1,0.114,0.121,0.0,0.249,0.735,95.025,1,227.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4868
67,0.619,0.881,-4.087,0,0.0335,0.00826,0.0941,0.0995,0.534,128.036,3,174.375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436
67,0.802,0.652,-5.142,1,0.356,0.18,0.0,0.266,0.452,154.035,1,225.982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2529
67,0.736,0.449,-7.956,0,0.0633,0.506,6.63e-05,0.117,0.487,147.971,1,202.28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144
67,0.813,0.453,-6.941,1,0.338,0.0933,0.0,0.14,0.191,161.997,1,208.027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3941
67,0.696,0.708,-5.252,0,0.138,0.187,0.0,0.387,0.961,149.994,1,195.987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2568
67,0.58,0.846,-2.876,0,0.0573,0.00537,6.62e-06,0.145,0.366,129.998,1,240.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4001
67,0.612,0.683,-8.512,0,0.208,0.259,1.03e-05,0.626,0.434,143.094,1,248.987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2345
67,0.8,0.693,-5.72,1,0.0499,0.324,0.0,0.123,0.424,152.081,1,219.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2977
67,0.532,0.728,-9.079,0,0.0352,0.106,0.0108,0.0849,0.69,134.303,1,271.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16261
67,0.76,0.652,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,3,177.685,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4616
67,0.512,0.262,-16.875,1,0.0276,0.313,5.51e-06,0.456,0.357,108.381,3,243.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16867
67,0.44,0.454,-9.268,1,0.128,0.457,0.0,0.0895,0.21,86.488,1,199.385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2369
67,0.835,0.703,-4.177,0,0.231,0.56,0.0,0.144,0.502,94.211,1,187.255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2922
67,0.551,0.947,-4.671,1,0.152,0.000652,0.000257,0.0637,0.466,127.657,2,282.747,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15458
67,0.684,0.606,-7.268,0,0.0504,0.17,0.0,0.058,0.723,127.901,1,275.107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7060
67,0.507,0.665,-7.598,1,0.0474,0.0144,0.0,0.0759,0.4,126.879,4,213.338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5467
67,0.531,0.752,-3.33,0,0.2,0.214,0.0,0.145,0.884,192.443,1,177.787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2772
67,0.733,0.786,-7.494,1,0.0422,0.0931,0.0013,0.1,0.786,102.999,1,170.893,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2359
67,0.535,0.65,-6.328,1,0.0554,0.379,0.0,0.14,0.61,117.188,1,179.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18802
67,0.512,0.734,-5.448,0,0.438,0.431,0.0,0.226,0.168,93.995,1,245.813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2996
67,0.76,0.893,-3.913,0,0.0639,0.0758,8.21e-05,0.321,0.948,107.994,1,218.507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6471
67,0.694,0.822,-5.478,0,0.0467,0.449,0.0,0.97,0.911,163.748,1,160.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2338
67,0.485,0.855,-2.978,0,0.165,0.159,0.0,0.312,0.574,161.743,1,162.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2366
67,0.862,0.619,-6.645,0,0.318,0.0434,0.0,0.117,0.512,95.036,1,174.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396
67,0.623,0.763,-4.412,1,0.0719,0.199,6.52e-06,0.126,0.199,108.871,1,226.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3353
67,0.608,0.768,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,2,211.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14443
67,0.59,0.724,-3.278,1,0.0439,0.04,4.07e-05,0.142,0.526,127.059,1,278.48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4503
67,0.647,0.676,-6.025,1,0.0862,0.0909,0.0227,0.0947,0.41,164.51,1,193.767,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2737
67,0.439,0.734,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,1,212.893,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21305
67,0.659,0.834,-6.493,1,0.0439,0.388,1.32e-05,0.121,0.963,172.008,1,183.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2409
67,0.706,0.785,-6.475,1,0.271,0.0131,0.0,0.164,0.377,160.033,1,264.853,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2874
67,0.653,0.91,-3.36,1,0.0566,0.0079,0.0,0.318,0.0921,126.047,2,234.286,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201
67,0.342,0.2,-13.569,1,0.0324,0.134,0.000153,0.341,0.0743,133.113,1,286.653,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8439
67,0.488,0.897,-6.503,1,0.114,0.00904,5.91e-05,0.311,0.814,172.054,1,207.787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7151
67,0.86,0.73,-3.565,1,0.13,0.471,0.0,0.0952,0.93,133.889,1,159.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2604
67,0.857,0.733,-3.528,0,0.0985,0.158,0.0,0.0855,0.855,155.061,1,136.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2331
67,0.651,0.949,-6.566,0,0.0403,0.00737,0.125,0.286,0.61,113.257,1,285.733,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14648
67,0.546,0.651,-7.601,1,0.3,0.000739,0.0,0.235,0.646,77.878,1,212.653,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5042
67,0.733,0.722,-5.07,1,0.0842,0.0359,6.34e-06,0.111,0.29,135.97,1,222.027,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2359
67,0.682,0.55,-5.91,1,0.105,0.175,0.0,0.116,0.271,90.727,1,211.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2562
67,0.709,0.589,-7.776,0,0.0433,0.0507,0.0,0.0585,0.58,133.922,1,278.067,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4503
67,0.867,0.492,-8.088,1,0.279,0.253,0.0,0.288,0.567,120.981,1,155.482,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2568
67,0.769,0.817,-5.409,1,0.103,0.0225,1.03e-06,0.244,0.896,118.021,2,182.633,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371
67,0.776,0.762,-4.356,1,0.216,0.193,0.0,0.18,0.678,120.039,1,236.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3787
67,0.725,0.874,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,2,247.933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4935
67,0.769,0.523,-9.762,1,0.273,0.089,0.0,0.16,0.449,139.785,1,102.857,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2471
67,0.907,0.92,-2.828,1,0.175,0.396,0.000115,0.263,0.794,129.997,1,151.327,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2332
67,0.809,0.883,-2.965,1,0.0689,0.238,0.00234,0.0625,0.918,124.096,2,266.307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6493
67,0.759,0.756,-8.145,0,0.266,0.0903,2.36e-06,0.265,0.613,87.059,1,303.493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12211
67,0.764,0.836,-2.868,1,0.0396,0.208,0.0,0.234,0.51,111.934,1,214.293,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2496
67,0.594,0.789,-4.469,1,0.0522,0.213,0.0,0.0732,0.576,179.95,1,253.333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2590
67,0.758,0.642,-8.128,0,0.221,0.0745,0.0,0.191,0.701,142.078,1,268.067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7077
67,0.555,0.973,-3.804,1,0.035,0.048,0.0,0.0853,0.805,118.642,2,316.707,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13744
67,0.436,0.85,-4.86,1,0.0617,0.000861,0.74,0.128,0.537,152.644,1,183.093,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3486
67,0.515,0.804,-5.345,0,0.0398,0.00322,0.00229,0.149,0.298,123.969,1,287.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2865
67,0.845,0.399,-7.509,1,0.309,0.00525,0.74,0.102,0.148,143.049,1,257.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3105
67,0.643,0.694,-6.297,0,0.0466,0.278,0.0,0.236,0.521,129.054,1,182.907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2332
67,0.86,0.332,-10.263,1,0.22,0.807,0.0,0.106,0.26,140.949,1,115.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3153
